timestamp,run_label,engine,scenario,time_seconds,memory_mb,cpu_count,cpu_count_logical,cpu_name,cpu_freq_mhz,memory_total_gb,memory_available_gb
2025-10-26T06:28:26.374303,batch,pandas-pyarrow,xlarge,32.865,13571.58,6,12,,3998,31.26,6.69
2025-10-26T06:32:00.388044,batch,pandas-pyarrow,small,0.2848,57.81,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas-pyarrow,medium,0.7264,211.1,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas-pyarrow,large,3.4861,1440.27,6,12,,3953,31.26,5.53
2025-10-26T06:32:00.388044,batch,pandas-pyarrow,xlarge,37.0893,13571.58,6,12,,3953,31.26,5.53
2025-10-26T06:35:35.867446,batch,pandas-pyarrow,small,0.5228,57.81,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas-pyarrow,medium,1.2401,211.08,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas-pyarrow,large,4.1506,1440.28,6,12,,4010,31.26,5.92
2025-10-26T06:35:35.867446,batch,pandas-pyarrow,xlarge,32.1735,13571.58,6,12,,4010,31.26,5.92
2025-10-26T06:39:15.599122,batch,pandas-pyarrow,small,0.2858,57.81,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas-pyarrow,medium,0.9012,211.08,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas-pyarrow,large,3.7531,1440.27,6,12,,4075,31.26,9.0
2025-10-26T06:39:15.599122,batch,pandas-pyarrow,xlarge,32.7599,13571.58,6,12,,4075,31.26,9.0
